
0.6108158799624883,0.5764006791171478,0.8461059190031153,0.685685432971472
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6111284776492654,0.5765479219677693,0.8470404984423676,0.6860963916225081
0.6114410753360425,0.5771197273114614,0.8439252336448598,0.6854757085020242
0.6151922475773679,0.5806729939603106,0.8386292834890966,0.6862095335202651
0.6175367302281963,0.5841977488413154,0.8246105919003115,0.6838909701588941
0.6250390747108472,0.5928980526918671,0.8062305295950156,0.6833003300330033
0.6309784307596124,0.6013368345667224,0.7847352024922118,0.6809028247060415
0.6359799937480463,0.6092239028018844,0.7654205607476635,0.6784481568410878
0.6392622694592061,0.6162371134020619,0.7448598130841122,0.6744710860366714
0.6394185683025946,0.6206251669783596,0.7236760124610592,0.6682007766431757
0.6400437636761488,0.6244853143014,0.7087227414330218,0.6639427987742594
0.6419193497968115,0.6294730910115526,0.6959501557632399,0.6610445332149727
0.6439512347608628,0.6341393206678181,0.6862928348909657,0.6591861160981448
0.6437949359174742,0.6356747303993004,0.6794392523364486,0.6568287908447523
0.6444201312910285,0.6370565816476107,0.6769470404984423,0.6563963147560792
0.6459831197249141,0.639834270494229,0.6735202492211838,0.6562452572469266
0.6458268208815254,0.6410639569635386,0.6682242990654206,0.6543624161073825
0.6475461081587996,0.6433503452416691,0.667601246105919,0.6552514905977679
0.6491090965926852,0.645287563986751,0.667601246105919,0.6562547848721483
0.6511409815567365,0.6480024213075061,0.6669781931464175,0.657353392692662
0.6528602688340106,0.6505327245053273,0.6657320872274143,0.658044649730562
0.6539543607377305,0.6521075137446548,0.6651090342679128,0.6585441085749537
0.6542669584245077,0.6526927784577723,0.6644859813084112,0.6585365853658537
0.6553610503282276,0.6539050535987749,0.6651090342679128,0.6594594594594595
0.6572366364488903,0.656221198156682,0.6654205607476635,0.6607888631090486
0.6584870271959987,0.6576438019071055,0.6660436137071651,0.6618170561832534
0.6606752110034386,0.6600924499229583,0.6672897196261682,0.6636715724244772
0.6625507971241013,0.6620413197656491,0.6688473520249221,0.66542693320936
0.6631759924976555,0.6627584078987967,0.6691588785046729,0.665943264610138
